lr,seed,source_leaf,target_leaf,distance_d,t_50,perturbation_norm,source_peak_shift,threshold,has_direct_edge,depth,leaf_size,p
0.05,0,0,2,2,1,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,3,2,2,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,4,3,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,5,3,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,6,3,2,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,7,3,2,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,8,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,9,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,10,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,11,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,12,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,13,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,14,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,15,4,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,16,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,17,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,18,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,19,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,20,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,21,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,22,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,23,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,24,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,25,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,26,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,27,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,True,5,4,4.0
0.05,0,0,28,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,29,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,0,0,30,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
